Unnamed: 0,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal
13831,1972,Munich,haltérophilie,haltérophilie, György Horvath,Hongrie,Men,"75 - 82.5kg, total (poids léger-lourd)",bronze
13832,1972,Munich,haltérophilie,haltérophilie, Leif Goran Jenssen,Norvège,Men,"75 - 82.5kg, total (poids léger-lourd)",or
13833,1972,Munich,haltérophilie,haltérophilie, Norbert Ozimek,Pologne,Men,"75 - 82.5kg, total (poids léger-lourd)",argent
13834,1972,Munich,haltérophilie,haltérophilie, Hans Bettembourg,Suède,Men,"82.5 - 90kg, total (poids moyen-lourd)",bronze
13835,1972,Munich,haltérophilie,haltérophilie, Andon Nikolov,Bulgarie,Men,"82.5 - 90kg, total (poids moyen-lourd)",or
13836,1972,Munich,haltérophilie,haltérophilie, Atanas Shopov,Bulgarie,Men,"82.5 - 90kg, total (poids moyen-lourd)",argent
13837,1972,Munich,haltérophilie,haltérophilie, Stefan Grützner,République démocratique allemande,Men,"91 - 110kg, total (poids lourd)",bronze
13838,1972,Munich,haltérophilie,haltérophilie, Yan Talts,Union des républiques socialistes soviétiques,Men,"91 - 110kg, total (poids lourd)",or
13839,1972,Munich,haltérophilie,haltérophilie, Aleksandar Kraitchev,Bulgarie,Men,"91 - 110kg, total (poids lourd)",argent
13840,1972,Munich,lutte,lutte libre, Ebrahim Javadipour,Iran,Men,- 48kg (poids plume),bronze
13841,1972,Munich,lutte,lutte libre, Roman Dmitriev,Union des républiques socialistes soviétiques,Men,- 48kg (poids plume),or
13842,1972,Munich,lutte,lutte libre, Ognian Nikolov,Bulgarie,Men,- 48kg (poids plume),argent
13843,1972,Munich,lutte,lutte libre, Christopher J. Taylor,États-Unis,Men,+ 100kg (poids super-lourd),bronze
13844,1972,Munich,lutte,lutte libre, Aleksandr Medved,Union des républiques socialistes soviétiques,Men,+ 100kg (poids super-lourd),or
13845,1972,Munich,lutte,lutte libre, Osman Duraliev,Bulgarie,Men,+ 100kg (poids super-lourd),argent
13846,1972,Munich,lutte,lutte libre, Gwong Hyong Kim,"Corée, Nord",Men,48 - 52kg (poids plume),bronze
13847,1972,Munich,lutte,lutte libre, Kiyomi Kato,Japon,Men,48 - 52kg (poids plume),or
13848,1972,Munich,lutte,lutte libre, Arsen Alakhverdiev,Union des républiques socialistes soviétiques,Men,48 - 52kg (poids plume),argent
13849,1972,Munich,lutte,lutte libre, Laszlo Klinga,Hongrie,Men,52 - 57kg (poids bantam),bronze
13850,1972,Munich,lutte,lutte libre, Hideaki Yanagida,Japon,Men,52 - 57kg (poids bantam),or
13851,1972,Munich,lutte,lutte libre, Richard Joseph Sanders,États-Unis,Men,52 - 57kg (poids bantam),argent
13852,1972,Munich,lutte,lutte libre, Ivan Krastev,Bulgarie,Men,57 - 62kg (poids plume),bronze
13853,1972,Munich,lutte,lutte libre, Zagalav Abdulbekov,Union des républiques socialistes soviétiques,Men,57 - 62kg (poids plume),or
13854,1972,Munich,lutte,lutte libre, Vehbi Akdag,Turquie,Men,57 - 62kg (poids plume),argent
13855,1972,Munich,lutte,lutte libre, Ruslan Ashuraliev,Union des républiques socialistes soviétiques,Men,62 - 68kg (poids léger),bronze
13856,1972,Munich,lutte,lutte libre, Daniel Mack Gable,États-Unis,Men,62 - 68kg (poids léger),or
13857,1972,Munich,lutte,lutte libre, Kikuo Wada,Japon,Men,62 - 68kg (poids léger),argent
13858,1972,Munich,lutte,lutte libre, Adolf Seger,République fédérale d'Allemagne,Men,68 - 74kg (poids welter),bronze
13859,1972,Munich,lutte,lutte libre, Wayne Turner Wells,États-Unis,Men,68 - 74kg (poids welter),or
13860,1972,Munich,lutte,lutte libre, Jan Karlsson,Suède,Men,68 - 74kg (poids welter),argent
13861,1972,Munich,lutte,lutte libre, Vasile Iorga,Roumanie,Men,74 - 82kg (poids moyen),bronze
13862,1972,Munich,lutte,lutte libre, Levan Tediashvili,Union des républiques socialistes soviétiques,Men,74 - 82kg (poids moyen),or
13863,1972,Munich,lutte,lutte libre, John Allan Peterson,États-Unis,Men,74 - 82kg (poids moyen),argent
13864,1972,Munich,lutte,lutte libre, Karoly Bajko,Hongrie,Men,82 - 90kg (poids léger-lourd),bronze
13865,1972,Munich,lutte,lutte libre, Benjamin Lee Peterson,États-Unis,Men,82 - 90kg (poids léger-lourd),or
13866,1972,Munich,lutte,lutte libre, Gennadi Strakhov,Union des républiques socialistes soviétiques,Men,82 - 90kg (poids léger-lourd),argent
13867,1972,Munich,lutte,lutte libre, Jozsef Csatari,Hongrie,Men,90 - 100kg (poids lourd),bronze
13868,1972,Munich,lutte,lutte libre, Ivan Yarygin,Union des républiques socialistes soviétiques,Men,90 - 100kg (poids lourd),or
13869,1972,Munich,lutte,lutte libre, Khorloo Bayanmunk,Mongolie,Men,90 - 100kg (poids lourd),argent
13870,1972,Munich,lutte,lutte gre-r, Stefan Angelov,Bulgarie,Men,- 48kg (poids plume),bronze
13871,1972,Munich,lutte,lutte gre-r, Gheorghe Berceanu,Roumanie,Men,- 48kg (poids plume),or
13872,1972,Munich,lutte,lutte gre-r, Rahim Aliabadi,Iran,Men,- 48kg (poids plume),argent
13873,1972,Munich,lutte,lutte gre-r, Victor Dolipschi,Roumanie,Men,+ 100kg (poids super-lourd),bronze
13874,1972,Munich,lutte,lutte gre-r, Anatoli Roshchin,Union des républiques socialistes soviétiques,Men,+ 100kg (poids super-lourd),or
13875,1972,Munich,lutte,lutte gre-r, Aleksandr Tomov,Bulgarie,Men,+ 100kg (poids super-lourd),argent
13876,1972,Munich,lutte,lutte gre-r, Giuseppe Bognanni,Italie,Men,48 - 52kg (poids plume),bronze
13877,1972,Munich,lutte,lutte gre-r, Petar Kirov,Bulgarie,Men,48 - 52kg (poids plume),or
13878,1972,Munich,lutte,lutte gre-r, Koichiro Hirayama,Japon,Men,48 - 52kg (poids plume),argent
13879,1972,Munich,lutte,lutte gre-r, Risto Björlin,Finlande,Men,52 - 57kg (poids bantam),bronze
13880,1972,Munich,lutte,lutte gre-r, Rustem Kazakov,Union des républiques socialistes soviétiques,Men,52 - 57kg (poids bantam),or
13881,1972,Munich,lutte,lutte gre-r, Hans-Jürgen Veil,République fédérale d'Allemagne,Men,52 - 57kg (poids bantam),argent
13882,1972,Munich,lutte,lutte gre-r, Kazimierz Lipien,Pologne,Men,57 - 62kg (poids plume),bronze
13883,1972,Munich,lutte,lutte gre-r, Georghi Markov,Bulgarie,Men,57 - 62kg (poids plume),or
13884,1972,Munich,lutte,lutte gre-r, Heinz-Helmut Wehling,République démocratique allemande,Men,57 - 62kg (poids plume),argent
13885,1972,Munich,lutte,lutte gre-r, Gian Matteo Ranzi,Italie,Men,62 - 68kg (poids léger),bronze
13886,1972,Munich,lutte,lutte gre-r, Shamil Khisamutdinov,Union des républiques socialistes soviétiques,Men,62 - 68kg (poids léger),or
13887,1972,Munich,lutte,lutte gre-r, Stoyan Apostolov,Bulgarie,Men,62 - 68kg (poids léger),argent
13888,1972,Munich,lutte,lutte gre-r, Jan Karlsson,Suède,Men,68 - 74kg (poids welter),bronze
13889,1972,Munich,lutte,lutte gre-r, Vitezslav Macha,Tchécoslovaquie,Men,68 - 74kg (poids welter),or
13890,1972,Munich,lutte,lutte gre-r, Petros Galaktopoulos,Grèce,Men,68 - 74kg (poids welter),argent
13891,1972,Munich,lutte,lutte gre-r, Milovan Nenadic,République fédérale de Yougoslavie,Men,74 - 82kg (poids moyen),bronze
13892,1972,Munich,lutte,lutte gre-r, Csaba Hegedüs,Hongrie,Men,74 - 82kg (poids moyen),or
13893,1972,Munich,lutte,lutte gre-r, Anatoli Nazarenko,Union des républiques socialistes soviétiques,Men,74 - 82kg (poids moyen),argent
13894,1972,Munich,lutte,lutte gre-r, Czeslaw Kwiecinski,Pologne,Men,82 - 90kg (poids léger-lourd),bronze
13895,1972,Munich,lutte,lutte gre-r, Valeri Rezantsev,Union des républiques socialistes soviétiques,Men,82 - 90kg (poids léger-lourd),or
13896,1972,Munich,lutte,lutte gre-r, Josip Corak,République fédérale de Yougoslavie,Men,82 - 90kg (poids léger-lourd),argent
13897,1972,Munich,lutte,lutte gre-r, Ferenc Kiss,Hongrie,Men,90 - 100kg (poids lourd),bronze
13898,1972,Munich,lutte,lutte gre-r, Nicolae Martinescu,Roumanie,Men,90 - 100kg (poids lourd),or
13899,1972,Munich,lutte,lutte gre-r, Nikolai Yakovenko,Union des républiques socialistes soviétiques,Men,90 - 100kg (poids lourd),argent
13900,1976,Montréal,aquatique,plongée, Vladimir Aleinik,Union des républiques socialistes soviétiques,Men,plate-forme 10m,bronze
13901,1976,Montréal,aquatique,plongée, Klaus Dibiasi,Italie,Men,plate-forme 10m,or
13902,1976,Montréal,aquatique,plongée, Gregory Louganis,États-Unis,Men,plate-forme 10m,argent
